MatchID,PeriodID,ID,EventType,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0,0_0,0.0,0.23797138224518488,0.31293283423615825,0.14389233760321365,-0.38528255302281605,-0.14783645273991936,0.14326808504050687,0.22268120517274217,0.12679864207489622,0.13150009405355723,-0.024864883516870794,0.18040123722323823,-0.3084284966249788,-2.703425259817214,0.17746657777267197,0.31505134685467634,-0.07074065738549781,-0.10807570946654158,0.05540346819907427,-0.06468118410114021,0.21542305639752793,0.25308858064772,-0.3189848101816125,0.3141819087729331,-0.27357064862366,0.051498095054061166,0.026394038993333067,0.20642567559012345,0.11793069672282963,-0.03557943549775888,-0.16874395997544367,0.24596004403891072,-0.28103303952911307,0.1206564698220482,-0.03984477251235928,0.8194673470561467,-0.008602298677913726,0.11334237836242195,-0.0014125254034759505,-0.20630261881483924,0.573086836981395,-0.7435143307915756,-0.2030343205801078,0.3220573159319068,0.27667535727636683,0.11647318492806147,0.010046646967234592,-0.06754151821350826,-0.3633446900380982,0.18482982053140562,0.004279106204944943
0,1,0_1,0.0,0.25362617019859574,0.2757999692851352,0.1498957971177463,-0.39616509728015414,-0.1540774905477606,0.13924368051072908,0.1990916851671442,0.17295049157525813,0.13093776552243128,0.07553200482849091,0.15087498790429285,-0.282622296366811,-2.7411717384580583,0.18030048519491204,0.2626155632407597,-0.021478019573444886,-0.040848866666829776,0.04770514816932735,-0.10227374860366421,0.21504926079854605,0.20725977095583129,-0.23883966050509894,0.2769868861207561,-0.2769221256649683,0.02027416272118451,0.020675054884382656,0.1824853325111141,0.0805156146959653,-0.06808302187848658,-0.08821872806191326,0.31370075502329403,-0.25205573478033616,0.07607945035551748,-0.029121729271811624,0.8208981974730416,-0.0505739427836878,0.0750863706482397,-0.022662870792879,-0.16994475537083215,0.5623179897665977,-0.7736714561691597,-0.1479650977998972,0.3017431677333892,0.3120125134490312,0.09286229256984024,0.007386118469257203,-0.0702891546405024,-0.3531457158988194,0.19858145265884342,-0.06402521015750984
0,2,0_2,0.0,0.2334595089654128,0.2562837875199815,0.13806503309868276,-0.45650146042307216,-0.16709912478923797,0.1469758986743788,0.1977642361136774,0.1517947577809294,0.051302724766234556,0.016363673995559415,0.11762661909063657,-0.23969868843754133,-2.6571924018859865,0.15725603588701537,0.2139660303418835,-0.049868024221311015,-0.01828513207534949,0.01717349528024594,-0.1058333377346086,0.1667605972973009,0.16189004965126513,-0.1667494176638623,0.26119552455842493,-0.27639651716376346,0.018276141608754792,0.08184199930340887,0.23823281310498715,0.07579803396016359,-0.0996901247332183,-0.05962564159805576,0.3123528330214322,-0.19942498210817575,0.10246576618713638,-0.020383746614679694,0.7496705850213766,-0.027459091415836762,0.07198170370422304,0.01329001887391011,-0.18174161925911902,0.5600041271249453,-0.7047784648587306,-0.08849635584900777,0.24825020521258315,0.32335473225762446,0.050941223800182345,0.09714572467530767,-0.03725661481420199,-0.3456003771691273,0.15039197816513478,-0.06096674173449477
0,3,0_3,0.0,0.21168156529569793,0.3011449702601466,0.1141646397817466,-0.3892235239139862,-0.18388546660426072,0.10357337487188892,0.2590893327775929,0.15291681630381693,0.07735648940627773,0.05508208696782175,0.07179034863495165,-0.22595638672096863,-2.8285448511441547,0.12477087046588875,0.19643395150390763,-0.007809062012367778,-0.05378804656987389,-0.01254748514491237,-0.15580789636199674,0.15242316105221915,0.1958630345761776,-0.1525345774884853,0.26441569214285765,-0.182047901995894,0.011908969061914831,0.02822002766058884,0.2045641771931615,0.07490310948342085,-0.05851826605697473,-0.11456243940629066,0.2406909230682585,-0.13334080533434947,0.10181659286220869,-0.006003677656149699,0.6914082553030716,0.016402458875543542,0.056886780655218495,0.019834262168862752,-0.24195212938098443,0.5637004025280475,-0.6915619141215251,-0.10245959445213278,0.29472817780656946,0.27025054340871674,0.09649263914260599,-0.005545795721829765,0.03151045010114709,-0.2611614597392165,0.12304932954721153,-0.016381812178426318
0,4,0_4,0.0,0.2580010654834601,0.33565101305452677,0.14818503144644918,-0.4188010500027583,-0.18696864089355447,0.14607527465917744,0.22188394880996873,0.18033934386733633,0.13741529640616276,-0.023758149799854997,0.18850402569111724,-0.3219775080967408,-2.7442936750558706,0.1953649132154309,0.3496710047054176,-0.13540082486668745,-0.08372337533017764,0.002553131037320082,-0.028190348954656375,0.22660500708197315,0.2119416032416316,-0.26769125882822736,0.31072390963180135,-0.2787799997577587,0.03774089960699292,0.02412726987654773,0.17598898076953795,0.1666501707392924,-0.04040050719363185,-0.1937230444692362,0.20486223199852527,-0.27403531375770956,0.11083039685797233,-0.04284159157138604,0.787370840460062,-0.04769074310047122,0.10477753241833013,-0.04549868075275579,-0.1994172029591237,0.6541385118777935,-0.7630308780819177,-0.1671974351701255,0.38471079820480486,0.25277332425690613,0.10502078898537617,0.06823948330532473,-0.025004420841399293,-0.3954338295286736,0.1385605816070053,-0.0029326128733093634
0,5,0_5,0.0,0.2563255504926755,0.3117152857106356,0.16152770639108938,-0.39598480326433977,-0.17381548547585096,0.1751822483149313,0.30197519942053724,0.1639494790141249,0.10611064107645125,0.06226558797200033,0.06365454338402265,-0.2625574813446119,-2.8141982691628593,0.1202269682926791,0.2190023598482921,-0.059082458865374235,-0.09217983638158157,-0.009327695445556726,-0.11187965549705993,0.17427605174570565,0.25126568134430616,-0.20873482747313876,0.27470480437789646,-0.20263278592555295,0.031625722103663496,0.09769227400067307,0.18894233807278354,0.07992024563829458,-0.048328505178713906,-0.1329033333830358,0.22758576393299293,-0.24334077488581118,0.10589771217090033,0.007048763545407425,0.7400357492622875,-0.0007201432206091426,0.15017203561451642,-0.014068176546355797,-0.19904750037627916,0.5161898051699002,-0.6835781043484097,-0.13354317836374754,0.280133819074503,0.2525186889339238,0.07567688167716066,0.0262772421973447,-0.024701416810005736,-0.2923579375303927,0.15981350746892747,-0.032756747828707806
0,6,0_6,0.0,0.2660790821164846,0.30940162811428307,0.14013666319428011,-0.418938844203949,-0.14808987457305192,0.16987224889628125,0.39798716563731434,0.18099816292757168,0.09268828556407244,0.0951192813529633,0.10360398781485855,-0.28021829461911696,-3.087792603969574,0.11107679405715316,0.17782049525529145,0.002075374536216259,-0.10389429664239287,-0.00939002369705122,-0.1840901600709185,0.14676154298358596,0.2914230238972232,-0.23218215229921044,0.29724308773875235,-0.1448016364267096,0.06618961693719029,0.02847019838169217,0.22451490683481098,0.07089069344103337,-0.025416787560097874,-0.16261086402926594,0.1615027959179133,-0.22321054398576962,0.05250939092598855,0.038092930136190264,0.6733055064454675,0.05578453444875777,0.1292604288412258,0.033416427436750384,-0.2308408910216531,0.5751085808873176,-0.7056018533557653,-0.15604522353969513,0.33081283781677484,0.2662868658127263,0.14553527558222412,-0.013290349435992539,0.011132677316782065,-0.286640782575123,0.13702298691496254,0.05171247319318354
0,7,0_7,0.0,0.27010400450545485,0.3165992148746939,0.13515886280051284,-0.41132017249322456,-0.1882097437788827,0.1683455228297701,0.2672918677706258,0.15613409276862722,0.09154988521629054,0.08533358509125917,0.05971227872515041,-0.2989651076664365,-2.8844436813091887,0.1294308423631541,0.17903935448334052,-0.053087327089430626,-0.08927778070421377,0.030746982240563502,-0.1594843538005607,0.14528311470833918,0.26941601541720034,-0.2251677652888432,0.25796579307053186,-0.1948042470637871,0.07386120369293443,0.06665988943364093,0.20382777147966882,0.09791437906349766,-0.028645957244789577,-0.1188356560398487,0.23858370729958286,-0.23163578676505256,0.10056308121926597,0.0179788443138418,0.7315297857250856,-0.02767935836100546,0.1486145349618459,0.011042083931080424,-0.21043309229223625,0.5271576808198638,-0.7402396303368732,-0.10512684932167547,0.248255961753455,0.33055676689263486,0.05271128896603604,0.03590174939629345,-0.02143629954577815,-0.31372178089130076,0.1594943487428321,-0.021104050767304296
0,8,0_8,0.0,0.24376029083111755,0.31324789583892887,0.14466456382233703,-0.33876648346252386,-0.20497056730353916,0.17419542772301905,0.25498190194406894,0.18007945808299988,0.08016078690112843,-0.0554720687771767,0.11718046088579695,-0.28094176327462084,-2.8106832189459197,0.08756652346712887,0.2916887421062557,-0.038833455007169136,-0.15184747810068894,-0.01950183510452404,-0.021769388854293754,0.10394485225297616,0.25876175610243646,-0.18645068196273198,0.23153065264382414,-0.181463627603797,0.06021339634374361,0.155728802829325,0.21383887311299396,0.09329417928672908,-0.060858284761066694,-0.14710262729983095,0.2015049180924289,-0.2407296365618863,0.07927330724999938,0.002741265299846418,0.6408003199793083,0.10612183748613256,0.12835246554090524,0.06418871785461588,-0.2270408315898877,0.43591621026895205,-0.5117666439192605,-0.18935013598185296,0.2594933312018992,0.2170562038860533,0.11494928345303083,0.0026746953732635775,-0.02073639921817771,-0.221465411696019,0.18070489294666298,0.026548636774696464
0,9,0_9,1.0,0.2380462903224054,0.31983863690974895,0.14646205174966648,-0.43966942539411885,-0.1815973715847129,0.11758991136009515,0.29988540205379305,0.18661903285375628,0.07022707582237657,0.13341106572875477,0.08177276023731092,-0.21275241417069843,-2.9451393455755515,0.10823485721642205,0.16179492858956096,0.0115136276037417,-0.08568989663369588,-0.005738807541554885,-0.2056753648231264,0.09554121642923136,0.23889495963545623,-0.1091065867651315,0.2880731916100886,-0.16709354067923593,0.006050470365272438,0.02557901344471993,0.25204434959107214,0.03762070851240185,-0.09803811991568197,-0.14437750565101864,0.22821129677954632,-0.1780818723844456,0.06560055712072396,0.004290322086117307,0.6439154434941525,0.10791486799029908,0.12175632786143144,0.023151126743645452,-0.20939720952578011,0.49862308995645555,-0.6740346119937594,-0.11939694479271984,0.28419556560473835,0.3009900785429159,0.08282060785692369,-0.00027557432443498956,0.02669063936013654,-0.22815409639361697,0.154500543796381,-0.05838718213385246
0,10,0_10,1.0,0.23991780200492743,0.3030786034294001,0.13690985160078054,-0.48616210110822683,-0.1774968212266027,0.13099541107078855,0.21753756248927358,0.15280695720070053,0.09689823938130687,0.12508500714719714,0.02534456045800879,-0.2244904859358133,-2.806893528721451,0.12056343910827963,0.11275303926280957,-0.0041576500827176874,-0.0855550416924346,0.011652079636833686,-0.18808364279397524,0.1535149972487612,0.234255103975939,-0.1549866936249633,0.27417351563521175,-0.17853218707102203,0.05110430039520211,0.0712131789645256,0.19955068943946733,0.075732609338224,-0.10256387075099554,-0.03167792910645975,0.2763265343651605,-0.1562422828343739,0.11316103614209329,0.024213657976756068,0.6809749591303357,-0.038448739620937006,0.08788995574675164,0.05522401547378604,-0.21483945843607727,0.5029825201317061,-0.6919802773490493,-0.06278103569309687,0.2393688294394953,0.3265723621691851,0.035793806591631665,0.06490815580165123,0.03030822960537652,-0.27751155960153917,0.14579009388339584,-0.0228339628510312
0,11,0_11,1.0,0.29624611700463827,0.3374135549262516,0.16335371868969623,-0.4011003629165067,-0.18282943275578434,0.1829333320159204,0.26573729387834477,0.12623212800270753,0.10769789672536764,0.049570439780830956,0.06636386277498144,-0.31118054827675223,-2.841814807645834,0.16190319614200172,0.22358612169861602,-0.03972068846012187,-0.10758252738668007,0.005499161642703233,-0.1761600071516861,0.18302494442538259,0.32475722347427705,-0.21969982678112188,0.31553569990417857,-0.1896964218862322,0.04814012255538166,0.057155967058293566,0.16513895466449155,0.07343113391547446,-0.04755773841774916,-0.12874247618078902,0.23314690243179917,-0.23411804480051066,0.09705206325609878,-0.012234987739983733,0.7124884409924886,0.00108296511647333,0.11659857687380189,0.03860699872124442,-0.2481193718719919,0.5426336625104498,-0.6912732562228183,-0.13714345635781006,0.29188409197933163,0.32085908255332213,0.07928343917759266,0.007689256793493108,-0.018811352188390484,-0.30426887688553256,0.16812953396027783,-0.03497119896131669
0,12,0_12,0.0,0.25289531340601645,0.3102821393888512,0.11522192915265932,-0.46130994005794945,-0.22677893666074658,0.14463427851493232,0.3509113930903348,0.20300439974661902,0.09972635937776471,0.12060570253671511,-0.024019427053153644,-0.2160919386016997,-2.9371590749190672,0.10836061138836463,0.12047702435023376,0.05093985962865018,-0.08004556910515538,-0.04873134073441046,-0.18647352902109932,0.14862225852871863,0.216525242371607,-0.11295383869174079,0.24305780816578518,-0.10401233510338585,0.04406640601062291,0.07331632676595537,0.1787569947051306,0.0830844088349607,-0.01614891522288676,-0.12656833142225704,0.2047585937242112,-0.13165419930796118,0.11167516913961782,0.028610578345569924,0.6281973329665017,0.010710770505596033,0.11837041553855113,0.10277580421241204,-0.2529388299402203,0.4891284609104704,-0.6587802436828178,-0.09406172439292834,0.2747859555523057,0.3156618093255989,0.07741238697547548,0.013707845779407743,0.05838566004420991,-0.26032671038119853,0.15624480956254433,0.01168646345282123
